PadID	CoboID	AsadID	AgetID	ChannelID	y[0]	z[0]	y[1]	z[1]	y[2]	z[2]	y[3]	z[3]/cm
3627	0	2	3	17	-4.884	27.73	-4.184	27.73	-4.534	28.336	-4.884	27.73
3628	0	2	3	2	-4.523	28.336	-3.823	28.336	-4.173	27.73	-4.523	28.336
3629	0	2	3	19	-4.161	27.73	-3.461	27.73	-3.811	28.336	-4.161	27.73
3630	0	2	3	4	-3.8	28.336	-3.1	28.336	-3.45	27.73	-3.8	28.336
3631	0	2	3	8	-3.438	27.73	-2.738	27.73	-3.088	28.336	-3.438	27.73
3632	0	3	0	28	-3.077	28.336	-2.377	28.336	-2.727	27.73	-3.077	28.336
3633	0	3	0	40	-2.715	27.73	-2.015	27.73	-2.365	28.336	-2.715	27.73
3634	0	3	0	53	-2.353	28.336	-1.653	28.336	-2.003	27.73	-2.353	28.336
3635	0	3	0	64	-1.992	27.73	-1.292	27.73	-1.642	28.336	-1.992	27.73
3636	2	3	0	66	-1.63	28.336	-0.93	28.336	-1.28	27.73	-1.63	28.336
3637	2	3	0	58	-1.269	27.73	-0.569	27.73	-0.919	28.336	-1.269	27.73
3638	2	3	0	42	-0.907	28.336	-0.207	28.336	-0.557	27.73	-0.907	28.336
3639	2	3	0	26	-0.546	27.73	0.154	27.73	-0.196	28.336	-0.546	27.73
3640	2	3	0	29	-0.184	28.336	0.516	28.336	0.166	27.73	-0.184	28.336
3641	2	3	0	41	0.177	27.73	0.877	27.73	0.527	28.336	0.177	27.73
3642	2	3	0	54	0.539	28.336	1.239	28.336	0.889	27.73	0.539	28.336
3643	2	3	0	65	0.901	27.73	1.601	27.73	1.251	28.336	0.901	27.73
3644	0	3	0	67	1.262	28.336	1.962	28.336	1.612	27.73	1.262	28.336
3645	0	3	0	59	1.624	27.73	2.324	27.73	1.974	28.336	1.624	27.73
3646	0	3	0	43	1.985	28.336	2.685	28.336	2.335	27.73	1.985	28.336
3647	0	3	0	27	2.347	27.73	3.047	27.73	2.697	28.336	2.347	27.73
3648	2	2	0	58	2.708	28.336	3.408	28.336	3.058	27.73	2.708	28.336
3649	2	2	0	55	3.07	27.73	3.77	27.73	3.42	28.336	3.07	27.73
3650	2	2	0	60	3.431	28.336	4.131	28.336	3.781	27.73	3.431	28.336
3651	2	2	0	47	3.793	27.73	4.493	27.73	4.143	28.336	3.793	27.73
3652	2	2	0	62	4.154	28.336	4.854	28.336	4.504	27.73	4.154	28.336
3653	2	2	0	49	4.516	27.73	5.216	27.73	4.866	28.336	4.516	27.73
3654	2	2	0	66	4.878	28.336	5.578	28.336	5.228	27.73	4.878	28.336
3655	2	2	0	51	5.239	27.73	5.939	27.73	5.589	28.336	5.239	27.73
3656	2	2	0	64	5.601	28.336	6.301	28.336	5.951	27.73	5.601	28.336
3657	2	2	0	53	5.962	27.73	6.662	27.73	6.312	28.336	5.962	27.73
3658	2	2	0	44	6.324	28.336	7.024	28.336	6.674	27.73	6.324	28.336
3659	2	2	0	32	6.685	27.73	7.385	27.73	7.035	28.336	6.685	27.73
3660	2	2	0	26	7.047	28.336	7.747	28.336	7.397	27.73	7.047	28.336
3661	2	2	0	15	7.408	27.73	8.108	27.73	7.758	28.336	7.408	27.73
3662	2	2	0	6	7.77	28.336	8.47	28.336	8.12	27.73	7.77	28.336
3663	2	2	0	0	8.131	27.73	8.831	27.73	8.481	28.336	8.131	27.73
3664	2	2	1	66	8.493	28.336	9.193	28.336	8.843	27.73	8.493	28.336
3665	2	2	1	60	8.855	27.73	9.555	27.73	9.205	28.336	8.855	27.73
3666	2	2	1	49	9.216	28.336	9.916	28.336	9.566	27.73	9.216	28.336
3667	2	2	1	42	9.578	27.73	10.278	27.73	9.928	28.336	9.578	27.73
3668	2	2	1	30	9.939	28.336	10.639	28.336	10.289	27.73	9.939	28.336
3669	2	2	1	24	10.301	27.73	11.001	27.73	10.651	28.336	10.301	27.73
3670	2	2	1	10	10.662	28.336	11.362	28.336	11.012	27.73	10.662	28.336
3671	2	2	1	13	11.024	27.73	11.724	27.73	11.374	28.336	11.024	27.73
3672	2	2	1	0	11.385	28.336	12.085	28.336	11.735	27.73	11.385	28.336
3673	2	2	1	15	11.747	27.73	12.447	27.73	12.097	28.336	11.747	27.73
3674	2	2	1	6	12.108	28.336	12.808	28.336	12.458	27.73	12.108	28.336
3675	2	2	1	17	12.47	27.73	13.17	27.73	12.82	28.336	12.47	27.73
3676	2	2	1	2	12.832	28.336	13.532	28.336	13.182	27.73	12.832	28.336
3677	2	2	1	19	13.193	27.73	13.893	27.73	13.543	28.336	13.193	27.73
3678	2	2	1	4	13.555	28.336	14.255	28.336	13.905	27.73	13.555	28.336
3679	2	2	1	8	13.916	27.73	14.616	27.73	14.266	28.336	13.916	27.73
3680	0	2	2	59	-14.646	28.346	-13.946	28.346	-14.296	28.952	-14.646	28.346
3681	0	2	2	57	-14.284	28.952	-13.584	28.952	-13.934	28.346	-14.284	28.952
3682	0	2	2	61	-13.923	28.346	-13.223	28.346	-13.573	28.952	-13.923	28.346
3683	0	2	2	48	-13.561	28.952	-12.861	28.952	-13.211	28.346	-13.561	28.952
3684	0	2	2	67	-13.2	28.346	-12.5	28.346	-12.85	28.952	-13.2	28.346
3685	0	2	2	50	-12.838	28.952	-12.138	28.952	-12.488	28.346	-12.838	28.952
3686	0	2	2	63	-12.477	28.346	-11.777	28.346	-12.127	28.952	-12.477	28.346
3687	0	2	2	52	-12.115	28.952	-11.415	28.952	-11.765	28.346	-12.115	28.952
3688	0	2	2	65	-11.754	28.346	-11.054	28.346	-11.404	28.952	-11.754	28.346
3689	0	2	2	54	-11.392	28.952	-10.692	28.952	-11.042	28.346	-11.392	28.952
3690	0	2	2	46	-11.031	28.346	-10.331	28.346	-10.681	28.952	-11.031	28.346
3691	0	2	2	33	-10.669	28.952	-9.969	28.952	-10.319	28.346	-10.669	28.952
3692	0	2	2	27	-10.307	28.346	-9.607	28.346	-9.957	28.952	-10.307	28.346
3693	0	2	2	16	-9.946	28.952	-9.246	28.952	-9.596	28.346	-9.946	28.952
3694	0	2	2	7	-9.584	28.346	-8.884	28.346	-9.234	28.952	-9.584	28.346
3695	0	2	2	1	-9.223	28.952	-8.523	28.952	-8.873	28.346	-9.223	28.952
3696	0	2	3	67	-8.861	28.346	-8.161	28.346	-8.511	28.952	-8.861	28.346
3697	0	2	3	61	-8.5	28.952	-7.8	28.952	-8.15	28.346	-8.5	28.952
3698	0	2	3	50	-8.138	28.346	-7.438	28.346	-7.788	28.952	-8.138	28.346
3699	0	2	3	43	-7.777	28.952	-7.077	28.952	-7.427	28.346	-7.777	28.952
3700	0	2	3	31	-7.415	28.346	-6.715	28.346	-7.065	28.952	-7.415	28.346
3701	0	2	3	25	-7.054	28.952	-6.354	28.952	-6.704	28.346	-7.054	28.952
3702	0	2	3	12	-6.692	28.346	-5.992	28.346	-6.342	28.952	-6.692	28.346
3703	0	2	3	14	-6.33	28.952	-5.63	28.952	-5.98	28.346	-6.33	28.952
3704	0	2	3	1	-5.969	28.346	-5.269	28.346	-5.619	28.952	-5.969	28.346
3705	0	2	3	16	-5.607	28.952	-4.907	28.952	-5.257	28.346	-5.607	28.952
3706	0	2	3	7	-5.246	28.346	-4.546	28.346	-4.896	28.952	-5.246	28.346
3707	0	2	3	18	-4.884	28.952	-4.184	28.952	-4.534	28.346	-4.884	28.952
3708	2	2	0	67	4.154	28.346	4.854	28.346	4.504	28.952	4.154	28.346
3709	2	2	0	50	4.516	28.952	5.216	28.952	4.866	28.346	4.516	28.952
3710	2	2	0	63	4.878	28.346	5.578	28.346	5.228	28.952	4.878	28.346
3711	2	2	0	52	5.239	28.952	5.939	28.952	5.589	28.346	5.239	28.952
3712	2	2	0	65	5.601	28.346	6.301	28.346	5.951	28.952	5.601	28.346
3713	2	2	0	54	5.962	28.952	6.662	28.952	6.312	28.346	5.962	28.952
3714	2	2	0	46	6.324	28.346	7.024	28.346	6.674	28.952	6.324	28.346
3715	2	2	0	33	6.685	28.952	7.385	28.952	7.035	28.346	6.685	28.952
3716	2	2	0	27	7.047	28.346	7.747	28.346	7.397	28.952	7.047	28.346
3717	2	2	0	16	7.408	28.952	8.108	28.952	7.758	28.346	7.408	28.952
3718	2	2	0	7	7.77	28.346	8.47	28.346	8.12	28.952	7.77	28.346
3719	2	2	0	1	8.131	28.952	8.831	28.952	8.481	28.346	8.131	28.952
3720	2	2	0	67	8.493	28.346	9.193	28.346	8.843	28.952	8.493	28.346
3721	2	2	0	61	8.855	28.952	9.555	28.952	9.205	28.346	8.855	28.952
3722	2	2	0	50	9.216	28.346	9.916	28.346	9.566	28.952	9.216	28.346
3723	2	2	0	43	9.578	28.952	10.278	28.952	9.928	28.346	9.578	28.952
3724	2	2	1	31	9.939	28.346	10.639	28.346	10.289	28.952	9.939	28.346
3725	2	2	1	25	10.301	28.952	11.001	28.952	10.651	28.346	10.301	28.952
3726	2	2	1	12	10.662	28.346	11.362	28.346	11.012	28.952	10.662	28.346
3727	2	2	1	14	11.024	28.952	11.724	28.952	11.374	28.346	11.024	28.952
3728	2	2	1	1	11.385	28.346	12.085	28.346	11.735	28.952	11.385	28.346
3729	2	2	1	16	11.747	28.952	12.447	28.952	12.097	28.346	11.747	28.952
3730	2	2	1	7	12.108	28.346	12.808	28.346	12.458	28.952	12.108	28.346
3731	2	2	1	18	12.47	28.952	13.17	28.952	12.82	28.346	12.47	28.952
3732	2	2	1	3	12.832	28.346	13.532	28.346	13.182	28.952	12.832	28.346
3733	2	2	1	9	13.193	28.952	13.893	28.952	13.543	28.346	13.193	28.952
3734	2	2	1	5	13.555	28.346	14.255	28.346	13.905	28.952	13.555	28.346
3735	2	2	1	20	13.916	28.952	14.616	28.952	14.266	28.346	13.916	28.952
3736	0	2	2	31	-14.646	29.568	-13.946	29.568	-14.296	28.962	-14.646	29.568
3737	0	2	2	43	-14.284	28.962	-13.584	28.962	-13.934	29.568	-14.284	28.962
3738	0	2	2	29	-13.923	29.568	-13.223	29.568	-13.573	28.962	-13.923	29.568
3739	0	2	2	41	-13.561	28.962	-12.861	28.962	-13.211	29.568	-13.561	28.962
3740	0	2	2	23	-13.2	29.568	-12.5	29.568	-12.85	28.962	-13.2	29.568
3741	0	2	2	39	-12.838	28.962	-12.138	28.962	-12.488	29.568	-12.838	28.962
3742	0	2	2	20	-12.477	29.568	-11.777	29.568	-12.127	28.962	-12.477	29.568
3743	0	2	2	37	-12.115	28.962	-11.415	28.962	-11.765	29.568	-12.115	28.962
3744	0	2	2	14	-11.754	29.568	-11.054	29.568	-11.404	28.962	-11.754	29.568
3745	0	2	2	35	-11.392	28.962	-10.692	28.962	-11.042	29.568	-11.392	28.962
3746	0	2	2	18	-11.031	29.568	-10.331	29.568	-10.681	28.962	-11.031	29.568
3747	0	2	2	25	-10.669	28.962	-9.969	28.962	-10.319	29.568	-10.669	28.962
3748	0	2	2	12	-10.307	29.568	-9.607	29.568	-9.957	28.962	-10.307	29.568
3749	0	2	2	9	-9.946	28.962	-9.246	28.962	-9.596	29.568	-9.946	28.962
3750	0	2	2	5	-9.584	29.568	-8.884	29.568	-9.234	28.962	-9.584	29.568
3751	0	2	2	3	-9.223	28.962	-8.523	28.962	-8.873	29.568	-9.223	28.962
3752	0	2	3	65	-8.861	29.568	-8.161	29.568	-8.511	28.962	-8.861	29.568
3753	0	2	3	63	-8.5	28.962	-7.8	28.962	-8.15	29.568	-8.5	28.962
3754	0	2	3	59	-8.138	29.568	-7.438	29.568	-7.788	28.962	-8.138	29.568
3755	0	2	3	54	-7.777	28.962	-7.077	28.962	-7.427	29.568	-7.777	28.962
3756	0	2	3	52	-7.415	29.568	-6.715	29.568	-7.065	28.962	-7.415	29.568
3757	0	2	3	37	-7.054	28.962	-6.354	28.962	-6.704	29.568	-7.054	28.962
3758	0	2	3	57	-6.692	29.568	-5.992	29.568	-6.342	28.962	-6.692	29.568
3759	0	2	3	35	-6.33	28.962	-5.63	28.962	-5.98	29.568	-6.33	28.962
3760	0	2	3	48	-5.969	29.568	-5.269	29.568	-5.619	28.962	-5.969	29.568
3761	0	2	3	33	-5.607	28.962	-4.907	28.962	-5.257	29.568	-5.607	28.962
3762	0	2	3	46	-5.246	29.568	-4.546	29.568	-4.896	28.962	-5.246	29.568
3763	0	2	3	29	-4.884	28.962	-4.184	28.962	-4.534	29.568	-4.884	28.962
3764	2	2	0	23	4.154	29.568	4.854	29.568	4.504	28.962	4.154	29.568
3765	2	2	0	39	4.516	28.962	5.216	28.962	4.866	29.568	4.516	28.962
3766	2	2	0	20	4.878	29.568	5.578	29.568	5.228	28.962	4.878	29.568
3767	2	2	0	37	5.239	28.962	5.939	28.962	5.589	29.568	5.239	28.962
3768	2	2	0	14	5.601	29.568	6.301	29.568	5.951	28.962	5.601	29.568
3769	2	2	0	35	5.962	28.962	6.662	28.962	6.312	29.568	5.962	28.962
3770	2	2	0	18	6.324	29.568	7.024	29.568	6.674	28.962	6.324	29.568
3771	2	2	0	25	6.685	28.962	7.385	28.962	7.035	29.568	6.685	28.962
3772	2	2	0	12	7.047	29.568	7.747	29.568	7.397	28.962	7.047	29.568
3773	2	2	0	9	7.408	28.962	8.108	28.962	7.758	29.568	7.408	28.962
3774	2	2	0	5	7.77	29.568	8.47	29.568	8.12	28.962	7.77	29.568
3775	2	2	0	3	8.131	28.962	8.831	28.962	8.481	29.568	8.131	28.962
3776	2	2	1	65	8.493	29.568	9.193	29.568	8.843	28.962	8.493	29.568
3777	2	2	1	63	8.855	28.962	9.555	28.962	9.205	29.568	8.855	28.962
